r,vra,vdec
4891.64279573538,-89.3391276602884,31.1334623667962
9145.22985219961,-170.015121178228,80.3418420954036
4774.84499597084,-86.7950335504655,29.6475834934509
4278.21144809875,-65.2341532098467,25.6208365817448
3073.43839409135,-61.0674200006926,20.9585003091965
904.658471445007,-12.7170763772731,7.14529535257319
7651.30564214794,-134.520724468556,55.5886641420355
2559.33218998475,-42.0641215944015,19.3672778727372
1308.8651372063,-23.0671274299934,7.62363504346773
2477.51445103425,-41.7364897401023,18.3292581022109
3895.58667529084,-75.8542065198685,25.1411023482958
3804.50931365826,-57.3839006315654,33.4383686483227
1222.30773807165,-18.993683370798,9.46024698126143
1619.4656148733,-31.2212699176976,11.0291378997492
2655.8544837989,-43.8223733030285,22.8467029760156
5298.41389799221,-91.7333488849303,44.5243690547672
8376.53220736766,-135.456820086697,67.1101960245618
3526.71658900697,-64.1107251817578,29.6933295555363
5458.62755573044,-88.4246851442943,44.5350366330429
1914.09690009066,-32.0032227734493,12.7283452238496
8813.6354469476,-166.779873953976,53.7984272411749
7217.71619613074,-129.46463709366,66.7917922569635
3961.3494189519,-70.8104741008348,25.084531781572
10988.0538512472,-157.286000376636,61.9687106773241
7341.85017627138,-144.359222918331,44.9330930155856
1916.07121057268,-26.4072301353882,15.5450620203159
2667.74238079561,-42.781400455701,15.6525604562563
2133.56169730325,-36.629151537476,14.3291127691266
850.860730519798,-15.9300696094896,3.82835292226399
2418.05243055828,-40.8605779158136,17.6431321870338
7312.06963601754,-123.02796507868,43.4448959488009
2647.15023637513,-46.1396572661106,18.6999923767053
1643.70474047402,-28.3254409999709,11.6086567755894
1381.72297314958,-23.7095282380814,9.40324674563233
2039.4024884232,-32.3136806064395,15.4377038568812
8136.92038161828,-124.985795429188,82.4046227594945
17116.5983129101,-268.397201348055,133.275652331471
1321.93436975222,-20.3188926090242,7.07072834205922
3464.51791622011,-49.8637231721251,28.292401269665
2215.72071080236,-36.7353341993586,14.9599888994748
6029.42063215506,-105.006326252674,38.2331618827882
4795.04123178504,-87.0960200428284,42.4331770037555
