r,vra,vdec
649.723817943695,-41.6346380457009,-1.76134895752751
604.424625448848,-37.9915639635078,-0.769412248360179
735.288631760023,-46.7321575730553,-1.33179072684662
658.314369622064,-41.185495062014,-0.761295156442667
603.357905282419,-37.4531132685685,-0.620273076692326
629.679676537909,-40.2268943492638,-1.22352176515165
698.260701553792,-44.0442640512066,-0.584049711525692
627.15961350295,-39.6585863788138,-1.33158006836451
637.607825787705,-39.9577191411847,-1.02531827634664
737.520685791919,-46.5690102879277,-1.26344889662413
576.523149691481,-36.3542471770926,-1.02191507860362
626.722350508361,-40.1248823823596,-1.06245992866811
699.849440529505,-44.6121902737877,-0.757019703775328
567.719353266732,-36.0432482073113,-1.36013860805839
793.547145332753,-49.8469391448153,-1.08712824840029
622.157594863324,-38.2934041492605,-1.03672245291849
538.534391370352,-33.4491193072946,-1.22095112999619
639.542608238774,-39.5123910269772,-1.20122729628888
592.225505562962,-37.738159553008,-1.47905868803248
589.96923001798,-36.5755574596031,-1.26472484416859
634.533916453058,-40.4133083801386,-1.54334956346188
598.157126234677,-37.9599385607047,-0.733364937480019
620.719700158631,-39.2538992387926,-1.0548390251144
641.178505826813,-40.2347117671168,-0.935206787047102
595.768506678106,-37.2875447042077,-0.897225903901107
620.136586261625,-39.6821861456742,-1.36702077679874
676.69786368168,-42.759994146431,-0.635024575907575
587.907080731227,-37.227927365055,-1.29657157616047
615.668755346624,-38.6333865595068,-1.28792478003238
794.425492182557,-49.6898240337942,-1.24891237737567
604.638148476887,-37.9522128236509,-0.917315457660155
613.515453309994,-39.3094830068739,-0.979631642638198
609.616310200756,-38.47196117519,-1.10957019050777
546.437391181794,-34.6335591762985,-1.22937984876212
676.746229226041,-42.8827829628583,-1.50666297552505
651.632507783701,-40.9282284747226,-0.776149412699841
635.743523661784,-39.8111627935757,-1.03357302246937
636.297281391416,-39.7286538872397,-0.941060533200054
625.103872715599,-39.1362988635014,-1.1846987350755
559.103177918536,-34.7720074920591,-1.41015909358459
