r,vra,vdec
729.197522657968,-124.662584337024,-21.3552086582621
782.90164517564,-133.97718308236,-22.8271919979715
978.829441770753,-169.100629719542,-27.788571229162
952.744679444987,-162.210023248451,-27.2165952687422
934.443921701319,-160.00253101768,-27.8708178734495
964.795811460371,-165.381308763089,-27.1295261173113
1122.27390203562,-190.991683159007,-33.3019489085307
783.423024104342,-135.095306608297,-24.1277668987204
955.083919363379,-163.474532058404,-28.1541618107645
972.854575100715,-167.05327679348,-29.5881412131601
923.342525778283,-160.443284122569,-25.394842090329
964.577085204187,-166.526150270843,-26.9925121273268
905.360257178637,-154.564492873567,-25.0110147524462
907.513613576959,-155.916570426755,-26.4443935223565
954.832386347777,-163.378119741882,-27.2747361825384
955.010054083971,-165.247801826081,-26.9567760022881
1157.0991477661,-201.287364126432,-34.7095341430792
818.004757318902,-141.319493368785,-23.1336499477327
1258.17557778846,-216.69311552562,-37.6243575455
957.815692005961,-165.162083532532,-28.2880323054243
931.193839832797,-160.011195199094,-27.5116164782658
828.502481670571,-141.768878701296,-24.2806073512323
1014.85694659327,-175.567137462021,-29.1911612332714
944.832453916707,-161.026185651026,-26.7941044608951
955.73269491698,-163.851600338455,-27.8489804554729
969.769441820969,-166.108705340995,-27.6667135216502
1145.59171077661,-195.361915579038,-33.6691124191163
892.377136817849,-153.422182527199,-26.8079953761036
1311.7659910058,-222.855712639549,-39.3510715542249
1039.06860984168,-178.547619212456,-31.6025663847947
838.714085688031,-144.706983751373,-23.8185291595718
950.306097890916,-163.634129104332,-27.0952581782045
941.103699701545,-160.997187913881,-27.2792520498724
959.389829258525,-164.854713990288,-27.6757772437379
1043.18626001187,-179.60685316832,-29.6930773128313
899.387962130899,-155.299580896154,-25.9046420366985
1037.84812347225,-179.916972127389,-30.2447949966591
851.137977447325,-147.654157627556,-23.9536729569802
1194.71112125615,-205.494914383354,-35.2049307923619
1034.78875472075,-178.005961460465,-29.8869703149466
850.536338629037,-145.651543901281,-25.5776925572787
812.886761307322,-138.554604679541,-23.6498100009338
940.450082417756,-164.345065481948,-26.2352388259793
956.510351714885,-163.344203392557,-26.4796613476549
933.489957297297,-160.59570171691,-27.6858479170106
1204.00659408135,-206.008589105174,-34.4337914950894
1080.10535895202,-186.457023947219,-30.944445441244
927.866878740239,-160.077949556796,-28.229579840309
995.17605752849,-172.696383219698,-28.9921138467352
994.620192875549,-172.125415244146,-29.9365928771419
787.797142461837,-136.000577504383,-22.2002111110605
965.635921256114,-165.990777551018,-26.7454905967598
774.19660344545,-133.03109531263,-22.2863761897799
899.051173877503,-153.340492079041,-25.6641300771204
1080.50901902168,-187.217909291623,-31.1040697215383
863.060466045002,-147.849781292702,-24.4411188793188
732.736259310384,-127.331705159715,-21.3312934928389
886.724297990392,-152.488881686498,-25.0789704251468
1337.43289122154,-229.71331999522,-38.4665600831555
935.398929034397,-161.72694603588,-26.7296971561001
815.485674301812,-139.456460713449,-24.1431384049221
782.429029519322,-133.259756360861,-23.1279944404308
825.358759377654,-142.394186630516,-23.6076551296479
949.626722735041,-162.483022458199,-26.7862972555965
950.139962692635,-161.812310217886,-27.5292283325826
931.690762426995,-158.619051900835,-26.9780021882912
861.056600183231,-149.158870477798,-25.0696586329164
967.468265911314,-166.535874873862,-29.2593041461074
1103.12234781003,-191.230962577306,-32.4403435070821
778.849151162679,-132.885351008014,-22.811159262757
696.724231800717,-120.12037397255,-19.7503905601151
934.955292379158,-160.73654199611,-26.2102088349804
956.215210074422,-166.070967927578,-26.7892887492187
818.201258961257,-139.252973365879,-22.9433878966504
1118.51161053574,-192.897984854361,-31.9896296461267
1002.07914362608,-173.113730676601,-29.0211389165179
791.438771691519,-137.592659218672,-22.9321078307217
863.485725490745,-148.481703229887,-24.6953872635925
1181.32753000298,-204.129645698521,-33.9639334867876
898.242167058435,-154.378698138696,-24.7796695744468
999.641743932546,-172.687641434898,-29.6030336594109
848.038921535089,-144.864870282255,-25.2629690271613
917.211275307857,-157.510660423416,-25.6334290041549
968.730531607884,-166.667773458741,-27.2201590066514
1010.3997395955,-172.01465643814,-29.237420861063
894.331036937928,-154.289123320507,-25.8461466163892
799.693563718783,-138.832151277151,-23.6334651949375
943.784465148093,-162.053582294268,-27.3691424488717
1056.48807725618,-181.751322562693,-32.0345510983343
880.18296131097,-151.632763057152,-25.5362527120302
738.457749137349,-127.683080919937,-20.5626578280363
900.235808403714,-154.088309742785,-25.3383498771481
1017.4111177708,-176.416860414224,-29.302226912454
903.110469599815,-155.012995388907,-25.5273475736029
1165.08973899322,-201.709572132086,-33.5969850596458
970.713061772602,-170.049862695578,-27.3060100989712
778.518633222404,-134.311093712714,-22.6462629987871
861.904628715153,-147.234930442259,-24.6794469417873
1204.24458918748,-209.796625139265,-34.5825011428594
1089.33345873623,-188.419522894789,-30.7227481184348
991.159255203124,-171.516640239719,-30.1945109369827
892.403815763279,-153.453488198889,-26.2889772332672
1045.72988926361,-179.335996347569,-29.2812563823185
848.246898158933,-145.418253438633,-24.2680127359543
