r,vra,vdec
1021.85724890204,-141.307806184132,34.8665734183577
572.866158895219,-77.7711754068563,22.4698231995094
505.143614165439,-68.0767080214956,19.0823310560785
848.035560497234,-120.878182209402,30.4001402564585
549.662979284074,-73.8452114618471,22.5670351226665
710.293966609666,-96.0404621459826,29.0956233293993
641.179991530892,-84.8546530075665,25.5082181189304
675.491682214841,-87.4610965096955,26.9133406393624
392.400017152208,-56.0553322541036,14.4971656931249
876.745564467462,-120.217274563767,35.3355630766611
366.992436747491,-47.8278652461187,16.0202790709453
534.07639712832,-74.7525808494341,20.5071130253229
527.030226163987,-72.4655485589433,20.4718322936999
920.208297203584,-123.665296009129,38.406353546753
823.664332413289,-108.590709215987,31.9001971956056
927.790134056893,-127.881571987859,28.2425626719163
666.576176955844,-93.6200565640483,30.0571822134358
592.100045798254,-81.3373694840595,21.5409647949807
333.533428194935,-46.5431762592654,13.8687738232873
520.504132770078,-66.2390085421149,21.8317221207076
929.738537552532,-127.999521851208,32.7986752681897
466.540421002504,-62.7476424026505,17.992587570772
465.209590973016,-61.17735314172,16.0997500413804
580.765648071625,-78.7870261100059,22.8046348471626
606.149963273979,-85.7588588981612,27.3184784284924
547.179531147755,-74.0489506213439,20.9092709310924
579.375780442525,-75.2399795559223,21.5001204442264
1200.42387748504,-161.052199627728,40.1007715678093
519.903647766165,-68.6415935726936,19.2713201927378
929.49294991374,-125.670723041704,38.7601627750274
552.551588434113,-72.0523380828119,23.4319534651083
576.019773686046,-81.4094917110209,20.6630444703517
584.877303922222,-77.2385305813729,24.0814601028007
863.091582538882,-111.903987633091,40.9012001077037
791.037429703111,-104.166815281588,29.7683094482071
762.806467804657,-105.170538746453,26.9923357614233
826.45083147819,-113.524827093265,32.6232316822333
547.428324983455,-75.5826709240984,20.057581949187
475.149371423522,-64.6358008044121,19.6675485942353
842.891304897593,-112.279779819081,35.2088830800389
925.364533747446,-128.055530701308,31.7505075926523
715.186549500611,-96.1041696198627,29.1257656483923
494.360439407624,-67.1942300954585,21.9521288086171
465.126835965992,-62.9733229549632,16.0521815874769
797.79112466875,-108.743355034548,35.8889608537312
338.676658620278,-47.5444541085206,12.5082187163721
710.231011936327,-94.9584671812996,27.0972129934668
1047.64497086871,-141.318834299566,37.408997698189
495.956729216484,-64.1258735268945,15.8872000418545
787.937203986721,-107.662667557361,30.5045280484847
513.948872784975,-65.7286860729077,22.5227368371328
679.064390369731,-100.501702302127,23.2172174574414
962.180225322637,-129.384076469193,38.7457828768669
1019.70346838758,-132.175843978566,49.9095361009801
673.50287906841,-85.1068121495377,23.8234583829031
755.852779281656,-103.956811427946,26.944147865079
764.589807896243,-106.889474005044,28.7188697727646
436.901752977679,-58.4704490244482,15.8092586509382
414.976391011493,-58.6391895552227,16.3325391095418
564.830592145311,-74.8387267207554,23.8901690110683
700.071844471366,-94.7551572667513,24.9855642039331
481.76905993771,-64.8336333372226,20.1026358210386
516.974248565964,-68.4183879504585,21.8533271383745
492.805191096516,-66.0621692117344,17.2325450355075
907.949424992897,-128.058874255955,39.068020760038
442.604510504101,-61.1263799989867,16.7037670290173
480.766167472094,-67.8819423773358,21.0885279706763
742.923612675852,-102.737005044276,29.5016841604121
543.491984071267,-70.6567941259186,18.8802207094215
739.304434204555,-98.9992180065351,31.5912178456325
599.846652749484,-78.5745650508831,26.2041435241344
621.405682839225,-88.6020268885665,21.4289196371118
1122.72826159902,-152.520049423496,45.2940286268229
800.790672799479,-105.144984586205,35.2711545400956
915.553382247705,-123.768710460083,36.4170759556994
956.806386907548,-131.225221825005,34.191076848753
971.21129953702,-137.120929493362,36.6463825916761
472.469676202806,-63.9065297768509,17.0023481550875
572.134795311053,-80.3515575215856,23.0436032960335
651.950664807658,-88.7306563047405,26.5766500412548
612.479947646028,-81.756209472664,18.361561633046
533.881656933204,-74.2854059520078,27.0386697926847
911.030004265053,-122.198230314886,38.0610321453715
410.505876361744,-54.4033033217527,15.224894334934
695.756870788951,-95.9170482864086,29.5483433062234
424.679164732142,-57.7940561994567,17.8453177322514
615.218235596449,-84.7075109051407,23.0143852370054
588.786225934013,-82.7286508839324,25.4396482972716
543.764166586343,-73.4420349744309,19.5636853594487
590.304163502523,-79.6718504306476,25.0541571081323
558.967997430842,-76.2543836005685,23.8366343624513
683.018389996608,-95.9372691175903,24.8951602462158
1337.2301091269,-181.623208263581,54.4958641281964
803.890635618564,-104.037715987177,33.3854137391893
800.517175382733,-106.616055164818,31.9760353415271
1106.16678496696,-150.197436985772,39.0525606242071
853.728695246289,-120.016712390595,36.7682307715335
531.909309147842,-71.2654293350389,19.1295928114475
487.188717829466,-68.4719669365615,22.855984653174
658.870318493155,-91.4905673525411,29.4991402477335
556.705645351144,-74.372014959885,19.1336347923819
531.643840035915,-72.6379179177587,25.015974027351
722.039995148368,-98.0383302281706,29.7470993312157
425.983627720076,-58.3845463133103,16.6311169568818
715.755174095038,-99.6796258959411,31.8441255730031
367.485676845925,-49.8267544859886,15.4888837988791
604.036157181712,-80.85329551787,22.9053051676309
624.517716337563,-86.1846089477729,23.5238748846213
688.889215946718,-90.7446699208152,20.1654315754223
522.125242563924,-66.8399847741076,16.9602532427475
590.002617190375,-80.4279751243468,24.9279276399464
645.655997701493,-90.602130533358,23.5562430249798
811.309859182027,-109.099352822954,32.5783956365108
643.233005531963,-85.7623466831988,27.6723635403986
600.453246636878,-82.4411761461897,27.2741791064034
1260.74560683617,-169.368540767108,44.2881828448984
792.908899147948,-110.558918497594,33.2547644397754
570.309840065916,-75.9857222086249,19.5594680170221
534.432899743211,-73.1693091766,21.4132812678325
789.997131784826,-108.885857621532,34.0310441359544
633.451119293704,-84.8758815402925,22.2503531434586
747.593208549728,-98.9192796378589,28.9176211489904
854.934987038384,-111.511136207138,30.7771093166253
565.397994602545,-77.9851726305496,25.1264925859635
730.866691808074,-101.753540217676,30.797453778619
