r,vra,vdec
2420.01781455665,-25.9959643530117,-12.6897296294756
1527.9087886466,-14.4140788580875,-3.16831386924735
2140.7686164572,-13.9832471712358,-10.488729751748
1062.94275494642,-17.3062329739421,-0.526569248769356
1094.30301497012,-2.94985026359546,-2.50349245210544
1711.76196995662,-23.1344304062559,-1.27178285584177
1614.9146595478,-23.3444854751126,1.75357331857753
2873.84875583343,-12.5029040833516,-9.99746228900964
2826.86664177486,-22.4255912511219,-1.94182953972609
2154.69757488015,-20.8035843002745,-2.90803490301571
957.348495941001,-15.4660472254907,-0.761630291679338
1137.52829338477,-25.4656259926925,-3.34170403048551
1949.35386647851,-18.3035223661973,-4.07390805790471
2597.22235899574,-35.7698389689843,-10.7665211790991
1332.79978207849,-17.9904122425916,-3.53869847975182
5414.6479456217,-105.778275537321,-22.9430325518967
1400.23842625531,-9.93768042938388,2.05713884966108
1004.66146799302,-6.59262680527622,-1.41613071649747
1446.17632457588,-13.7289950734411,-11.2530501304009
1189.24981837942,-18.7901327289743,-7.32081019833483
2638.39513988018,-28.7787520743649,-13.523261377774
1548.65149217208,-16.1587224614793,-4.88593966107011
2418.32440154628,-17.6335493604419,-9.13142752990723
1062.94275494642,-17.3062329739421,-0.526569248769356
1214.7126169164,-4.8717615124988,-3.06210920250742
1537.9734726863,-24.7790080529297,-1.25475756296296
1688.1325596917,-24.8914870765205,1.93480273401265
2941.43246796726,-15.1401872272525,-8.14388022014611
2268.90040625519,-20.0811679094589,-1.64532927576326
1884.23458462803,-19.9371772275405,-2.31806881331317
982.958115157355,-16.8873242398125,-1.12834568895667
1137.52829338477,-25.4656259926925,-3.34170403048551
1743.18229000081,-17.0147927281011,-2.62102877577384
3168.65419275013,-42.6145533056585,-18.6204710209847
1105.63728003727,-16.6125273814575,-2.63237473919047
3068.37234575976,-51.9390083427622,-15.1125268476842
1459.33724086557,-8.64660924816504,2.5098398443807
564.843572756676,-1.15781186571656,-0.845569361702427
1373.95966538592,-13.6687750994632,-10.8685831566195
1189.24981837942,-18.7901327289743,-7.32081019833483
2556.87049078115,-25.0294361490216,-15.8923238290617
1548.65149217208,-16.1587224614793,-4.88593966107011
1997.04090348285,-17.5318119696309,-6.45684151488201
1173.41256852792,-21.2756030642379,-0.894450840295748
1087.19421566613,0.989027139105847,-4.30457763898255
1570.5445800042,-24.2648151794047,-1.623848514113
1642.37707043915,-16.2296396836085,0.646959557174767
3190.53681864663,-9.29198747147281,-9.36885475023708
2321.02315300854,-20.4015905000523,-1.83603309076024
1891.4265950983,-19.9671622358211,-2.32527847184066
982.958115157355,-16.8873242398125,-1.12834568895667
1116.02956706674,-28.2403818168759,-1.68773666386516
1919.34211162316,-17.9582548112057,-2.75789411599985
2403.54715544026,-33.6086882128131,-12.4973195333448
1229.94314816483,-17.3217883398408,-3.36142442537585
3378.46111153405,-61.1093936029884,-18.4466713301758
1530.31185796662,-9.2408163909505,2.7760786028088
836.03108404313,-7.38862070131383,-1.05543251676279
1466.51627232661,-14.4270010571218,-8.98589187573741
1399.02256297494,-17.6047666950344,-3.63217544436484
1911.0430277987,-21.2780546902971,-9.79342247187508
1257.34300126911,-12.5736369381399,-3.3200860272526
1481.60621987493,-13.5890106397999,-4.26674204214394
1312.03941416464,-19.5945936960467,-4.349801978273
1087.19421566613,0.989027139105847,-4.30457763898255
1809.14605981014,-37.5872210413329,0.0499939466951611
2141.02384781986,-20.2597494740033,5.34187464163409
3291.96961577935,-10.6143411738783,-8.95700785378055
2131.73450401946,-15.3067060910472,2.02203256711305
1891.4265950983,-19.9671622358211,-2.32527847184066
1582.95813007024,-14.8124417925492,-3.02100732508782
814.078167341229,-13.9116251319729,-2.89197688141981
2037.77198722171,-18.9298884010687,-2.65561747147291
2887.18928927924,-41.3246426525576,-16.3219785026855
1307.21222826151,-18.8200330976238,-4.13710290795527
2391.83498462631,-40.8685301750668,-11.7813851766469
846.881049847158,-3.89997256736697,3.1226328556512
886.715154679522,-11.746830799173,-0.927048159702553
1466.51627232661,-14.4270010571218,-8.98589187573741
614.382905904691,-5.99831525323898,2.54848537077078
1728.80880313347,-17.7449109864239,-11.1766768778843
1594.42753386836,-12.5624090021927,-5.13092299115043
1721.10688068532,-20.7668358286919,-6.24400541390669
1312.03941416464,-19.5945936960467,-4.349801978273
1134.45679582423,-1.8804372894029,-5.50920990753287
1863.68279155478,-42.6000358998379,0.783507142628709
1972.63887073197,-16.4617735682419,4.0254679250493
5233.28251278106,-15.9453097746309,-18.5478106684942
2447.43692076857,-16.2093918473497,2.76983774229969
1634.40782982889,-18.3537967528869,-1.21104406809396
1567.15196154114,-14.9679009077626,-3.07565853353843
828.999927326109,-13.9325546792836,-2.89561643646428
1952.1284515933,-19.4986286676767,-3.78984969115084
4757.15011333718,-78.2233590021562,-27.5527019967246
1039.82009925667,-7.39339888467659,-6.50152698394151
2360.21729046935,-40.3235888320461,-11.6016173137082
1031.66405708823,-7.36708684296442,1.09347463580268
867.291693398685,-15.9834210968408,-3.09657232199718
1386.63012883783,-14.6344965421105,-8.2007521410438
801.531454801696,-19.5046285795039,2.67287587654273
1497.36610192818,-11.7676100305117,-10.4272807520842
1436.03446216382,-11.9239271076772,-6.57354309370184
2316.67390605989,-27.7009193417245,-12.9056916136143
1303.91765819536,-19.023593507554,-4.52080137513194
1134.45679582423,-1.8804372894029,-5.50920990753287
1493.29738043883,-32.3379380294443,-0.533508675937686
2053.94814768446,-19.9231391730572,4.8057951794576
4623.39962163761,-15.3839274639936,-16.2951408619724
2275.99515336537,-17.8274593724227,3.65689771772989
1679.5128243078,-19.6325953240522,-1.63047309566668
1567.15196154114,-14.9679009077626,-3.07565853353843
563.669145694011,-10.9743782788936,-4.17020359853348
2572.38449694833,-27.4174230258978,-1.32149302758164
5958.53132639699,-103.43434787012,-36.3561803551291
1039.82009925667,-7.39339888467659,-6.50152698394151
1676.13768675926,-27.265147770525,-7.20776879833556
972.233215983074,-6.63713637439891,0.877657590041265
1139.09098078649,-17.9199236054355,-2.09734120315799
1173.02331410028,-16.0964705622856,-6.02738514954868
3099.04334071282,-60.1118129832107,-13.9227910366097
1084.93426192252,-11.2904928007278,-9.65310724218462
1394.67423832226,-12.1607773150317,-6.68509912224339
2259.23585788114,-26.6880412856613,-12.1964532188407
1245.34721177457,-17.7138127158922,-5.19494268236679
1028.76968659972,-8.05257588426599,-5.00780277314731
1350.77344946277,-21.4486489371466,-2.73985382427847
1617.53774789301,-15.4651885375539,2.15796827237616
