r,vra,vdec
596.628274999674,-41.0031421664108,-12.8404031347395
552.508912968174,-35.9657596151521,-11.4702126716256
595.953220200409,-38.6880114117034,-13.8849237963291
902.442262241306,-60.5670146535947,-17.6087364063653
454.601088365499,-29.7980810969846,-8.82465869747048
397.206234259781,-25.5984330419352,-9.09454413802023
584.151172816375,-36.2654642659369,-13.1767461234746
657.689596196632,-40.3619460966408,-14.0116502038947
448.820549508446,-31.2175561214153,-10.1395198814736
557.918087542211,-34.6485138843307,-12.2461574417133
578.095489118488,-35.6334744063564,-14.289433334613
616.918332978414,-37.3891105125847,-14.4219581832485
457.077912989094,-31.4177413885966,-10.763779179769
800.627406745668,-54.7552144315174,-17.6608634238049
351.976661322528,-22.936414059708,-7.75630923461507
405.867091000469,-26.5093355369489,-8.79935932977793
463.491387783934,-30.6530695092055,-10.3798128381789
470.530417158339,-31.9869765293134,-10.1835870515451
1579.54917835396,-97.5352900952006,-35.3453142431857
747.348470337126,-47.2763940814875,-16.5042874768488
704.824486686133,-48.4348968155123,-14.4504515917126
548.044943506565,-35.677893658942,-11.3889083916155
625.892241206245,-40.3863987053908,-14.4029135231018
858.549204799774,-56.7731245467607,-17.3080214632878
409.258942589068,-26.7833759501582,-8.08734880618938
397.206234259781,-25.5984330419352,-9.09454413802023
547.361876711793,-34.8932028893305,-12.351083661998
657.689596196632,-40.3619460966408,-14.0116502038947
560.390878149142,-37.2193057193069,-12.5182562166427
614.761253567856,-39.8268204650976,-13.3759037066124
611.266488557631,-37.473674100534,-15.2420585569414
550.756440223367,-34.8991393004439,-12.5204493052576
466.925824403058,-32.8724797566833,-11.3287182825682
980.306064689616,-68.7207555884656,-21.6823308822525
453.941683159051,-29.9242068414801,-10.0860544669701
405.867091000469,-26.5093355369489,-8.79935932977793
451.067643098221,-29.899463244366,-10.0510645274788
434.061490902865,-29.6151715905768,-9.33318640801938
1260.92733979208,-77.6185268375996,-27.8837190214499
645.595471347901,-37.9097619233512,-14.2425820928252
704.824486686133,-48.4348968155123,-14.4504515917126
520.782952714372,-34.0289832276965,-10.3334089385814
601.89901122852,-39.2741350089799,-13.5592676989768
810.559924647778,-53.5011070991204,-16.6070674054977
409.258942589068,-26.7833759501582,-8.08734880618938
671.041428289464,-43.7102684766512,-13.9845537008832
547.361876711793,-34.8932028893305,-12.351083661998
657.689596196632,-40.3619460966408,-14.0116502038947
626.7641936547,-41.8025015646761,-14.4641984454646
590.75329661963,-38.4306669910283,-12.6289805702964
574.552954064793,-36.2103005797311,-14.0483249353799
449.429986241868,-27.4767627482891,-11.2871074805408
468.415442986557,-33.0201214782593,-11.4191683555713
802.372098921242,-54.3848619180747,-18.4435464068599
453.941683159051,-29.9242068414801,-10.0860544669701
436.594640326965,-28.5200270280032,-9.20955148533217
407.451693803201,-27.2356495980858,-9.24612677921454
434.061490902865,-29.6151715905768,-9.33318640801938
858.890684045679,-53.7217847927045,-18.5242088073627
645.595471347901,-37.9097619233512,-14.2425820928252
735.588496250948,-50.3685425948399,-14.4259731146779
520.782952714372,-34.0289832276965,-10.3334089385814
652.730701790135,-41.5691670890233,-14.3701495039217
793.550781062382,-51.2067714915517,-14.0136179022334
479.369549331621,-31.3167376917708,-9.66673870366835
740.295794729214,-48.0493463151594,-15.1186728325125
619.251606948638,-38.1890592375176,-14.1043640470941
617.46039103008,-38.3529955906328,-14.0293968347365
699.397339482027,-48.3028629774515,-17.1820487692502
614.974604578081,-39.9543773519739,-13.4236279069986
570.530536401407,-36.0322327127342,-14.0432819934061
450.712718694542,-28.1726020349408,-10.9456329297966
548.367569197912,-35.666735073998,-13.0908895015726
846.887078246022,-57.1094623208757,-19.8352169135945
463.992335902755,-30.7377705036895,-10.5938889827741
415.78907083686,-27.1719956611505,-8.78580227863824
608.341414434514,-38.9351028458045,-13.1593691926818
420.895149966385,-28.9450520189068,-9.18132929474388
689.321556005716,-43.7112637621378,-14.5667125186379
645.595471347901,-37.9097619233512,-14.2425820928252
735.588496250948,-50.3685425948399,-14.4259731146779
520.782952714372,-34.0289832276965,-10.3334089385814
615.26051342543,-39.2002427133754,-13.7048334232774
773.891071649271,-50.546670755568,-15.2658285136943
466.777995363148,-30.6751497343081,-9.26893791812967
1038.58942223724,-67.422951237857,-20.9066939623947
618.729272248101,-38.236864555137,-14.0825029325232
760.42082047668,-45.2080945641951,-17.5537850551106
699.397339482027,-48.3028629774515,-17.1820487692502
637.286613573635,-41.930481339517,-13.2279807129101
572.242296482426,-36.130245226949,-14.1014405733942
458.61012895686,-28.8587592432158,-11.085783326789
513.572655777429,-33.6341137848032,-12.0611688896181
893.306232314124,-59.8811459319816,-20.6702432814828
464.235590230242,-30.7323022210946,-10.47818924102
438.864864140075,-28.4932769226011,-9.56982299830256
573.002156250257,-36.8483940780862,-12.583942423153
451.229194762413,-30.488946196021,-9.53119418878833
760.212001564491,-47.7838095629659,-16.3473180957294
650.696460568828,-37.6927605147271,-14.3330074751166
735.588496250948,-50.3685425948399,-14.4259731146779
520.782952714372,-34.0289832276965,-10.3334089385814
698.366151543569,-43.9487552045079,-15.4600824041183
554.806720774003,-36.582663135444,-10.6352008436163
461.232242418417,-30.0298942251815,-9.30924249345057
1158.25560028383,-75.0246584171832,-23.1964418710662
642.300101508085,-39.3474326516001,-14.9114063917681
701.09175324581,-44.1097990442577,-16.1184480511048
611.612547156608,-40.8122747624833,-13.9032824529012
627.699426243973,-41.3097251647176,-13.0609971032702
590.996590222455,-37.3056254692818,-14.2434011886134
394.024969252467,-25.8885042637937,-9.99396961752744
447.352424265342,-29.1933264236268,-11.4366108329054
867.858651052028,-57.9870650260768,-20.0179414081203
513.556731583476,-30.7466245473613,-11.6247604977122
438.864864140075,-28.4932769226011,-9.56982299830256
573.002156250257,-36.8483940780862,-12.583942423153
364.047977521278,-25.1277680861104,-7.79898511530566
769.915045930587,-50.5179758265409,-15.5380194775987
634.865268124058,-36.2132992902061,-13.9185739914197
722.442438972821,-49.1212267010981,-14.1473318289209
557.860624443584,-36.3031170618638,-10.7137930840815
697.805355107916,-43.999496253158,-15.4074247376392
554.806720774003,-36.582663135444,-10.6352008436163
448.447321091957,-29.3850028213443,-9.1105629872288
885.372338656386,-57.4254763362641,-17.5230001338579
752.322482462825,-45.0136662868467,-17.7020193491518
701.09175324581,-44.1097990442577,-16.1184480511048
570.647771016497,-38.1466442632737,-13.0780784490789
630.282496246212,-41.4853377769949,-13.2280174844026
532.952106155919,-33.6678877192497,-13.6108206469606
386.379272111495,-25.5777607790644,-9.88965815313504
447.352424265342,-29.1933264236268,-11.4366108329054
867.858651052028,-57.9870650260768,-20.0179414081203
603.413509121995,-37.7376066877382,-12.9881823146087
438.864864140075,-28.4932769226011,-9.56982299830256
571.410921949153,-36.7854047114206,-12.2948736453849
451.755713188992,-30.5615422755795,-9.43495573639664
689.009791733685,-45.3947816039062,-14.2901257607519
634.865268124058,-36.2132992902061,-13.9185739914197
719.698254814754,-47.0993036746534,-15.1332633309982
533.556465885654,-34.4118876351904,-11.529457909177
676.973778097241,-43.0406534296603,-15.0258198420965
554.806720774003,-36.582663135444,-10.6352008436163
421.274852930859,-28.4669667560002,-8.42269469796663
1015.88147910995,-65.3584786103422,-19.7073447199526
718.109539424788,-43.2388678368552,-16.9991370204952
744.95965455717,-46.0540486448643,-16.9899481084726
570.647771016497,-38.1466442632737,-13.0780784490789
657.583120431861,-44.5062837844675,-13.5915452534263
506.924728382472,-32.3957427892552,-12.0206269781324
386.379272111495,-25.5777607790644,-9.88965815313504
447.352424265342,-29.1933264236268,-11.4366108329054
773.394655750062,-50.7615842897799,-17.3557781649618
539.743964244989,-34.3119846238477,-10.5296772071318
437.706141975745,-28.397706127108,-9.31496902282174
595.199876406608,-38.6340506769912,-12.6546745455888
456.723937024438,-30.8721580240628,-9.53662552259422
593.875046342401,-39.2325278405747,-12.8688558385328
634.865268124058,-36.2132992902061,-13.9185739914197
686.740196864526,-44.855099944506,-15.0098620575026
615.067201389608,-39.3396363107154,-13.4944239212878
650.090273642807,-40.6358025951356,-14.3834845397377
580.712032089801,-38.3498283723323,-11.6401879627711
539.184079923544,-34.9078230752699,-11.4276795751518
896.420806009245,-56.2205400165611,-17.8923813989253
735.089827780286,-44.6719535966242,-17.6275147780711
802.044663283643,-51.156572769716,-18.5824854208154
487.002065708409,-32.2091146559082,-12.4995846849722
640.596227799511,-43.3076135899585,-13.0701431988544
489.844495541959,-31.0174952723833,-12.1086907321592
392.626139843015,-25.9481854587532,-10.0481477249561
447.352424265342,-29.1933264236268,-11.4366108329054
759.651728976211,-47.198936144978,-16.9493755891571
584.96958571241,-37.1736576804465,-12.4122554432872
365.18519542359,-24.0759253959577,-7.78968795335995
609.287371625639,-39.247234455348,-12.9078791572795
485.395704914653,-32.280978809458,-10.1795275973841
648.248601150862,-42.8181519875191,-13.9575521933175
623.289669940493,-37.586344739383,-13.4611713552438
693.902698816167,-45.0853479021884,-15.2003911693368
776.207018105517,-48.8955847031026,-17.3888419751206
636.439167353053,-37.9243205223275,-14.477961172925
580.712032089801,-38.3498283723323,-11.6401879627711
560.23616911783,-36.2178516525462,-11.4256321152264
867.98612932143,-54.5287019189696,-17.345420280168
735.089827780286,-44.6719535966242,-17.6275147780711
914.001672315884,-57.7097286056776,-20.4009314533235
487.002065708409,-32.2091146559082,-12.4995846849722
675.489928288459,-44.6657533595377,-14.0079925443356
504.546300886986,-30.5422199835023,-11.9741266994601
451.556366330818,-29.7535944017853,-10.9030760741286
442.855278817801,-28.8283310385408,-11.5852122693041
755.29314727843,-47.6700333174903,-16.36501696233
605.247541311925,-38.8457107366165,-12.5227253803642
496.312347169565,-32.4566952200084,-10.7458566852247
498.539671243413,-32.8419273531236,-10.8086191247841
482.151628401171,-32.017684466391,-10.2867232474501
857.015798453963,-57.2423356443429,-17.1159559224923
751.367952325553,-45.2170265961572,-16.6005221385345
702.950505472108,-45.5297504586686,-15.7399228643091
776.207018105517,-48.8955847031026,-17.3888419751206
636.439167353053,-37.9243205223275,-14.477961172925
597.163754762404,-40.0185763645627,-11.5761646968812
540.838682319075,-34.9354666859957,-11.5607580342662
940.948961740246,-58.2249112338224,-17.9071554738288
753.648872267876,-45.9413786756805,-18.2200369692131
910.924842067233,-57.6924935938285,-20.218160413286
573.525240901507,-37.2127162062619,-14.6168280806618
610.02087643481,-41.318797417648,-13.057629402125
458.303957228166,-27.76907325499,-10.7786182474122
500.935381837634,-31.9358547828344,-11.8578663831921
442.855278817801,-28.8283310385408,-11.5852122693041
915.454919208855,-57.3457160718869,-18.5813253538513
632.632545180872,-40.3317802664226,-12.0243133730851
465.029757316246,-30.6103208740619,-10.4655398177081
524.242016388648,-34.7122282299139,-11.0086485750444
518.952180363553,-34.1299471455302,-11.0066391273466
880.887596422071,-57.6233193990495,-17.3200727528756
674.835330543127,-41.3975005663089,-15.4090444532127
698.412763703414,-45.3091429952432,-15.6786925733126
794.457699783349,-50.2455192860699,-17.7452793120907
598.810153405568,-35.5312712074584,-13.9957193608675
601.415525069854,-38.5365394226511,-12.5856832878751
540.838682319075,-34.9354666859957,-11.5607580342662
1103.78347983622,-67.8658229065502,-21.0156492637273
694.497690924968,-43.1994811090129,-15.1916491573634
1143.61525555949,-71.5024356307523,-25.1898537601953
541.903993962499,-35.3508405026802,-14.2501961232221
617.049472971971,-41.0119936426091,-12.7364341137513
493.504795041822,-31.2440666511089,-11.0999356871031
606.493186465849,-37.9289533987947,-14.1456760557686
587.015372973007,-37.3002693753493,-13.5218821673981
831.394030514058,-51.7741781271627,-17.4730832810595
656.875869962351,-42.1056541815176,-12.5992388416432
446.030402456104,-29.5263458658459,-10.1910544646325
523.413483237915,-34.6529445805137,-11.0009901959109
490.066763867744,-32.6375861895578,-10.3180099657715
942.272226266496,-61.4984010709397,-18.4560571293227
719.294738438294,-43.5415706152615,-16.6858863583274
691.253648372624,-44.506513191081,-15.6572214149428
684.559480024559,-43.3068063362592,-15.3186157957548
614.291663764857,-37.0654371675306,-14.2601260411255
546.802367969987,-35.1139346348848,-12.1424095726721
473.488907501196,-29.565456498506,-10.5217776151715
989.360273092209,-61.4289000947526,-18.8867441669283
679.068155924615,-41.5448042105516,-14.5242975067365
1157.91927775586,-72.4062609013953,-25.5433878807595
527.834329561273,-34.1569998782097,-13.3344142900291
594.08758838619,-39.0512571686315,-12.3917690323516
498.696539694154,-31.6845971073501,-11.4378616887189
618.768996215524,-38.6400565002233,-14.45404013761
573.062887612879,-36.4133235570823,-13.3990224409816
677.558975349564,-42.2771360327823,-14.4737745429391
661.720784430402,-42.315868074856,-13.0751575791003
452.020256553323,-29.0217758747355,-10.9258153862862
553.44960123481,-37.6156229303338,-11.1539418008827
490.066763867744,-32.6375861895578,-10.3180099657715
942.272226266496,-61.4984010709397,-18.4560571293227
657.555316244397,-41.2301769603908,-14.439611223267
986.825046170523,-64.1827829620013,-22.4868182888676
566.669072681312,-36.0013278324725,-12.7047167680176
619.478250918431,-37.2503069884708,-14.4247156573076
531.492977506755,-34.493252041937,-11.6526271098342
500.773033172875,-30.6690508960122,-11.0852627702811
917.491453568234,-57.8349257313652,-17.5206506994414
669.412559062176,-40.2253392768832,-13.9048952451773
1166.57080512333,-72.822088155121,-25.6979459580821
558.322696498522,-35.8194110562903,-13.5941690953235
402.262709660821,-26.6844833700947,-9.05077921775475
524.104978713127,-33.0126934681406,-12.0252465568107
557.289446657212,-35.0061481201689,-13.219200757294
581.871538270243,-36.8247216331977,-13.8009387440189
734.866423735811,-44.8574490880957,-14.6357969993306
731.332437827225,-46.4489075523437,-14.4727682046945
452.020256553323,-29.0217758747355,-10.9258153862862
549.310845798154,-38.121026844528,-10.6684247851507
515.983018848564,-34.1653890800773,-10.7547312836716
988.021936667663,-64.6148882684073,-19.1596218466901
669.416833789941,-44.159195888797,-14.9750358189011
1126.15461090087,-73.2711162248123,-25.9290419457744
583.326130324496,-37.1324883544371,-12.9598941624691
639.616157287317,-38.2298573719522,-14.9229296811546
521.971908335791,-34.4768676521045,-10.8181618757048
504.387385427727,-29.5673671301849,-11.4687953270587
878.353033237873,-55.9252483075709,-17.0584538555586
523.286746777087,-31.8736894572772,-11.3980959705069
1682.64740163241,-105.673065819339,-37.1700441959124
692.807115971204,-45.38410623414,-17.7373627551372
434.194028545985,-28.2376902966775,-9.84076356752305
532.955862262441,-33.502716122259,-12.1602396173267
560.950238204546,-35.5095853852445,-13.3366208868606
516.437123354621,-33.0198946665427,-12.0462250701411
915.829917827891,-55.2895232777601,-17.4762756666283
685.898216016497,-43.8751315824573,-13.9784013158967
452.020256553323,-29.0217758747355,-10.9258153862862
676.336518527629,-44.7885575427154,-13.2145351160507
515.983018848564,-34.1653890800773,-10.7547312836716
774.572194499215,-50.5948228040097,-15.5680587134081
592.044998413475,-38.7862141176827,-13.3619949978756
1092.06730757139,-71.5976667691209,-25.3790041867812
538.157892756737,-34.2827727346215,-12.0598998365399
586.529360674654,-35.98450585659,-13.6831486265067
467.086424735169,-31.5431118582674,-9.32439540513957
465.79963070603,-26.4159795902584,-10.7226013646523
803.105907569394,-51.4067539598003,-15.7494686037148
583.963944603035,-36.3794403059351,-12.3792077604818
2439.2212733429,-155.383554503097,-56.6007314447817
692.959918008382,-45.3924496876661,-17.7346088330712
424.955379379018,-27.8313288628636,-9.27842289301774
468.215105298949,-28.4068131213765,-11.6841929145947
638.939054940295,-40.6865276357395,-14.0336958783146
490.821769342907,-31.5304339625713,-11.3593141838203
915.829917827891,-55.2895232777601,-17.4762756666283
663.828073602388,-42.122598226737,-13.9128247438353
452.020256553323,-29.0217758747355,-10.9258153862862
566.268221145035,-37.052057308076,-12.0914980182321
515.983018848564,-34.1653890800773,-10.7547312836716
622.012862558448,-41.1422998581791,-12.4702597359027
676.878571941833,-43.5024669108576,-15.29089543843
1163.75726246157,-74.6493328642133,-25.169839411217
551.335224412153,-35.0337526644646,-12.3836774902602
588.28743209511,-35.9818051417651,-13.4395977616967
550.85063308965,-36.3143907573488,-11.6989776891213
481.098506203568,-28.7034711757684,-10.6951752846741
933.914474254821,-59.0985419755765,-18.3262182140008
568.522696353758,-35.2725904342125,-12.0014507485827
1700.13911189273,-108.333964640936,-39.2259976844795
851.863581900623,-55.2672418580007,-20.2441501350156
424.955379379018,-27.8313288628636,-9.27842289301774
520.652103863362,-32.018604330211,-11.9990512984467
678.945031765214,-43.183858811505,-14.6996418572208
523.651885756956,-33.6414637783913,-12.0494564964886
746.941621079022,-45.5557040967644,-14.8139818868376
843.552440113075,-53.698233218954,-16.3566170822828
477.425979568619,-31.660504518575,-11.9831478385232
563.334927064541,-36.6322717078199,-12.5673121156685
515.983018848564,-34.1653890800773,-10.7547312836716
588.054959506151,-39.4378243478873,-11.2130565465403
664.658880419117,-42.7970030769992,-14.9252607662072
927.872153055516,-60.2701204118193,-19.0572255613122
608.079766034475,-38.2676404500082,-13.7779365882591
588.28743209511,-35.9818051417651,-13.4395977616967
815.24447423386,-52.3768012950729,-16.2902100794534
493.908203174228,-30.7091037022946,-10.7170444249343
880.102878464719,-55.7287278462632,-17.5378938253255
464.899746515458,-27.9527532922359,-9.5854118449771
1485.14968922283,-94.1746092915101,-33.7199769142577
806.121004297029,-52.825854229672,-18.1151950572464
390.146853376004,-25.4230711815129,-8.38950110894994
653.212183117975,-41.1320542258973,-13.955839506087
667.539267512156,-42.3727772008929,-14.5477722536705
658.849823369615,-41.6099330210616,-14.2369680693815
586.575191339536,-36.5255556168466,-11.9415194099955
894.421212975561,-56.6954606775772,-17.0912241507285
537.352042446856,-34.1639946875079,-12.7738317372857
594.130193310375,-39.5358332450942,-13.5987200927951
484.118489740859,-31.511638557105,-10.4420207583158
676.070861256236,-45.7012136556732,-12.2570722664958
742.59354639233,-47.9676000767358,-17.0793351107225
934.699608248784,-60.9997211078948,-19.4584934033692
615.019610687427,-37.0793733353879,-13.6319025364376
557.396983582951,-33.2093138171161,-13.0577820148861
735.778635122417,-47.3381921014128,-14.8132870455174
513.619764058074,-32.3313784935983,-10.883688636659
781.644948416651,-49.442886847546,-15.7502009051429
434.851029854714,-26.2002815276989,-9.14195007308711
2160.89254358992,-137.908042498438,-49.5330276729395
872.108149061828,-56.9626870223526,-19.5210545184123
564.328297913223,-36.5647237695231,-12.6840735058805
608.812071615615,-38.2498313207755,-13.32799894395
489.352097026202,-31.1241146541062,-12.5502113817455
655.373664279472,-41.3878458593754,-14.1567055339456
462.57503250354,-28.2425114265649,-9.02177859639806
894.421212975561,-56.6954606775772,-17.0912241507285
549.363162464109,-35.2170203620522,-12.9167142520915
552.972332972641,-37.2687529157577,-13.2458113253461
487.366971866081,-31.9243846068838,-10.5074814677708
684.364053685337,-46.6199894453699,-12.125024082741
731.619781449178,-47.7136332016006,-16.1456597144777
689.805568536929,-44.2799521166921,-14.2249818499261
634.539498440721,-38.562101469088,-13.6195016867896
525.22749707632,-30.536496988314,-11.9781509861795
743.517875775898,-47.9470951367747,-15.0964767702919
669.27050927843,-43.1847426655596,-13.9373291659553
792.409407478287,-49.9392802581987,-15.7224877568216
439.674692270723,-26.5396412606626,-9.25644859998482
2579.23510105719,-165.270680784531,-59.1589782307994
869.113633532251,-56.852807753238,-19.443520046338
496.111751436247,-34.6240902573376,-11.7752202246457
593.243011349087,-37.1408614746198,-12.8963274638599
482.970024870215,-30.4172287877245,-11.6573448566518
558.53453305053,-33.7534169848814,-11.6571323902377
503.911226702257,-30.2677393771413,-9.56583612362166
739.754130855788,-46.4389498835731,-14.4264827655308
491.517895352694,-31.4517843568297,-12.5138138263471
552.972332972641,-37.2687529157577,-13.2458113253461
323.495876767903,-21.7077057117436,-7.55671631324715
600.496654296279,-39.9984015531315,-12.2545357253267
742.800355475187,-47.8147526679485,-16.6354278498411
648.900583625728,-41.6323261730778,-13.6319123979308
662.632101914244,-40.1052420856957,-14.0229645636918
597.903403304931,-36.605458954527,-12.9703273296985
783.862284863897,-51.5984529725341,-15.4909034588871
692.060341587493,-44.0906687001708,-14.3828375819774
825.949830227697,-51.3904280969094,-16.1310328585441
439.674692270723,-26.5396412606626,-9.25644859998482
2579.23510105719,-165.270680784531,-59.1589782307994
809.660569744248,-52.6813187670666,-18.0488693591888
497.791561175378,-33.6858424411651,-11.2993747602008
586.176400349295,-36.7622624412816,-12.8693231608366
477.434654351573,-30.1222037742901,-11.5955214097622
558.53453305053,-33.7534169848814,-11.6571323902377
518.024678447195,-31.1934484216665,-9.85355811191748
610.692637086484,-37.839378433157,-12.1051595206137
521.898803585999,-33.8343953836303,-12.4415327298255
580.085179021783,-37.536791728832,-12.7100151743697
398.954371649335,-25.832367274925,-9.53647838805532
577.904656389813,-38.8125473586314,-11.7955273787897
718.214530652896,-46.6305834396421,-17.0951702326284
651.431954967525,-43.6846332092503,-14.7716592386717
589.111230281166,-34.405598707323,-14.0368570538118
598.129637746996,-36.6682128250723,-12.9771801904677
711.188821345615,-45.7857991957352,-14.0286276879443
1017.49431990012,-65.9448404624024,-20.7029355223855
728.592579667413,-45.7827321887698,-14.2025637355982
433.737779614958,-25.5895124829855,-9.38595513688518
1483.00742815674,-95.7870064743833,-34.1326111406715
714.485518967825,-46.487566582434,-15.7912230270646
492.762105753268,-32.7088092646078,-11.6052198557745
483.917308989295,-29.119579708492,-9.5965467227415
507.267040353991,-31.7528816201112,-12.3782169366399
621.075485202838,-38.52318276693,-13.1218243283684
519.071532164925,-31.2361953247365,-9.9301346606512
590.671025404393,-35.4490371051351,-11.4436775929591
521.898803585999,-33.8343953836303,-12.4415327298255
474.8395421179,-30.6079102914425,-9.36881048775639
431.161598694547,-26.9297700934166,-9.44768843130093
529.222799744317,-36.2936741821968,-10.9651387541272
740.641009441465,-47.4819146144023,-16.1804319325283
615.023621442215,-41.1226646502139,-14.0510733900866
538.241795050352,-31.5192025742947,-12.5141467528336
598.129637746996,-36.6682128250723,-12.9771801904677
689.303529654762,-44.1198053366926,-13.7247530540638
994.652479852359,-64.4980603944459,-20.3069076810329
883.661305137335,-55.1379361816732,-16.9744979182075
433.737779614958,-25.5895124829855,-9.38595513688518
1065.83315524689,-70.0382180709205,-24.1746664150982
651.180331901636,-41.7995741836909,-13.0262075715111
492.762105753268,-32.7088092646078,-11.6052198557745
509.851545764416,-29.9347601831718,-9.57655673837637
525.858993695337,-32.3554801962242,-12.7549982291908
643.275616273829,-40.3840352608231,-14.0488009461642
692.659561016637,-43.5285517691672,-14.4478734304988
576.676354210197,-34.9285532765288,-11.3860703577573
553.911547019779,-35.3478655367961,-12.6611206415127
469.350740146715,-30.2788851740661,-9.14027399770386
374.14716702043,-23.6043924888928,-8.24247593740465
518.15812905508,-36.025105243077,-10.70534215112
819.346163089488,-53.2660545507614,-18.4026429340143
598.264471297183,-40.2407121470872,-13.472212840298
611.463526537113,-37.3232634105154,-13.7565197106016
494.651104016581,-29.5278709502616,-10.322250007727
645.54478609752,-40.9415504341493,-13.024357771192
1145.2551488262,-73.3717981905877,-23.6638544229095
880.349400526024,-54.7399560440147,-16.762822938054
508.072195674866,-30.8379307596615,-11.0401190145739
1396.9510510481,-92.1029059046635,-31.9178428129871
741.465707024212,-47.8776050006642,-15.8082835707629
477.489175163489,-32.9705669122444,-11.1593126108675
510.200782000599,-30.1908184337607,-9.62401461067004
614.048514350792,-38.5612604046684,-14.3760315716921
676.433148846496,-42.7599793476797,-14.8160638230745
610.842644113812,-38.4320190927311,-12.8929155971827
