r,vra,vdec
965.353940255259,-93.272713611579,-21.3936000073207
926.553275457463,-89.7911457763623,-20.4402799709575
988.753153033626,-95.4858755481395,-22.2988687695845
1059.96944962753,-102.139978409645,-23.0297959035437
933.961361888313,-90.2227931158704,-20.4513680865422
993.641733465959,-95.9596945857709,-22.3592338504001
1043.7175942344,-101.203657596412,-22.9386466336537
986.28446519977,-94.9132338656257,-21.6330022538523
942.86121130301,-90.7199902956308,-21.1516175987639
1028.29646432016,-99.2023758225867,-22.4701299036384
1039.10492498302,-100.736528155843,-22.9274629134114
916.037714433916,-88.4282319046048,-20.2265100090061
1173.52122005733,-113.272137670993,-26.0013763254139
1002.57563382911,-96.2048150770627,-22.1825138597946
1100.38005242164,-106.529353435567,-24.615044721817
834.691318611333,-80.3825534121029,-18.6434818162375
1157.81917522779,-112.393087916116,-25.721814670957
967.373152715342,-94.033250472162,-21.4231261267354
1057.92149676293,-101.784847116898,-23.0719339027029
1112.97290221752,-107.212713805739,-24.4007542419863
965.353940255259,-93.272713611579,-21.3936000073207
915.552161847535,-88.7887596634275,-20.1255912988624
980.88324134112,-94.741517643157,-21.9943976198719
1021.39354700136,-98.773412755359,-22.3648570747464
925.260872749555,-89.4972848893392,-20.4770517572377
975.996694876556,-94.1505755678573,-22.051944283683
1023.56855657455,-99.2405895313861,-22.4846457234597
926.826789077138,-89.0818499024441,-20.5059055315218
942.86121130301,-90.7199902956308,-21.1516175987639
1032.86524129378,-99.6191136548651,-22.5174052910988
1046.36554825789,-101.0654651523,-23.3065189279467
926.880858777718,-89.5230612027643,-20.3247164121464
1068.26045116003,-103.064732732621,-23.7314136747749
1002.57563382911,-96.2048150770627,-22.1825138597946
1078.82919511803,-104.366403742247,-24.1411977636989
844.713612517944,-81.4854704778925,-18.8544369658412
1085.10027207146,-105.099858240553,-24.0603457569484
968.918806662943,-94.1938787324523,-21.4603418202311
1054.61105767068,-101.481807850793,-23.0434676594952
1071.33072232011,-103.31225693642,-23.8253199661703
965.353940255259,-93.272713611579,-21.3936000073207
878.191122752789,-85.2511869134253,-19.0465338883909
1006.92584064353,-97.2092959242539,-22.5215762267538
1036.91057214841,-100.521901637692,-22.8090511040137
925.260872749555,-89.4972848893392,-20.4770517572377
973.161263042222,-94.1679229980108,-21.814945844669
1023.56855657455,-99.2405895313861,-22.4846457234597
951.372609503237,-91.6593777390549,-21.0079617030974
942.86121130301,-90.7199902956308,-21.1516175987639
973.189292688539,-94.0056823288468,-21.3858524157787
1076.14300627825,-103.927536103715,-24.0071738584518
926.880858777718,-89.5230612027643,-20.3247164121464
1059.02541099148,-101.94678589259,-23.3775631764402
1012.89864211489,-96.8356497673991,-22.4990944578009
1078.82919511803,-104.366403742247,-24.1411977636989
860.191815763709,-83.1301422310724,-19.166738705737
1049.82521059303,-101.606920278281,-23.1538907242099
1017.14682639337,-98.5558097038937,-22.5173998248727
1011.01193838584,-97.244171131257,-22.0150299560493
1123.11028352783,-108.218851515147,-24.8734901824174
925.532081530952,-89.5889487235535,-20.3367137966037
942.452629397283,-91.165694022186,-20.7908292091111
1006.61171516371,-97.206614835395,-22.5605178038694
1111.1308224922,-107.77139154011,-24.3503605406136
933.664186606585,-90.2886084508445,-20.7473091332173
900.394101955343,-87.1748323973771,-20.1494416653795
1022.18604294236,-99.0954133950993,-22.4563680171424
970.389145696148,-93.520613652206,-21.468061935608
945.691259163371,-90.995220741172,-21.2796372984879
982.767935527917,-94.9287951559639,-21.6297358172715
1105.95218306051,-106.800305651022,-24.7661502135851
913.616797117904,-88.2448217134466,-19.9527674721357
1062.84034628631,-102.324369791778,-23.467433159791
1017.40588125212,-97.3504779843961,-22.6113542819731
1071.36981045009,-103.311611304287,-24.1279890287395
895.884851959634,-86.2327288198474,-19.9970944815424
977.10535150904,-94.5185733113108,-21.5465643771592
1073.41518983963,-104.46706903268,-23.8964979210778
1011.3634728499,-97.269172043825,-22.0164034643145
1093.50233328993,-105.369313452443,-24.2132819656518
911.101054001389,-88.244189972748,-19.9494123882058
942.359175561426,-91.1568296924118,-20.7880137185714
994.598322280782,-96.1071031796043,-22.3713450050532
1006.94656128687,-97.3461572961925,-22.2432743681179
841.412129855815,-81.4640250834714,-18.6350956224925
