r,vra,vdec
1019.5425745431,-72.2679076044893,-58.4022766411164
1001.51297189005,-71.0473660148753,-57.05441221679
1043.73258668579,-74.1784804788774,-59.7747947154485
1028.32389497438,-72.7727633481085,-58.6433402756419
1054.49551238387,-74.9057530948534,-60.2389496598019
1080.25210618569,-76.2020086613928,-61.8913309025686
1051.42991841932,-74.3869197904127,-60.0484015748523
994.08240733846,-70.2968193969168,-56.9154184807386
1058.60839829498,-74.8180822716968,-60.4395385693398
1076.88811790773,-76.2121574744953,-61.3613595843883
1028.88326313657,-72.8741836636239,-58.7819408071669
1075.31361967182,-76.2450650947302,-61.3740371067446
1012.2756988596,-71.6934696898133,-57.7632768554352
1062.69392403633,-75.0340328486622,-60.6668049205614
1072.81510129953,-76.0525538227849,-61.1592361870376
1025.57571762516,-72.5531197227325,-58.3682135542702
1135.09575429368,-80.9219215977699,-65.0932338460502
1054.59921513166,-74.7546172350276,-60.3222119614927
1107.81487762135,-78.6825621694947,-63.4059071583675
1000.36832717537,-70.6825880322895,-57.155282198084
1019.5425745431,-72.2679076044893,-58.4022766411164
1001.51297189005,-71.0473660148753,-57.05441221679
1041.44345530818,-73.7987885061957,-59.5489746574241
1015.54682839454,-71.8090346889299,-57.8269446929923
1055.53428606814,-75.0815592809985,-60.3035167024445
1080.25210618569,-76.2020086613928,-61.8913309025686
1082.77460480768,-76.6608621883702,-61.8243728546275
985.526518393943,-69.6950581124919,-56.4389365011643
1060.90400990428,-74.9810884013886,-60.5689920007804
1077.16972102512,-76.2231922652145,-61.3753341355049
1034.51935088475,-73.2981903603345,-59.0993072072085
1094.44595506601,-77.7032637233128,-62.6804908895453
1045.07166508984,-73.8457330713422,-59.75296755279
1062.80494764563,-75.0373168518015,-60.6728719956216
1080.20853288655,-76.4679845544918,-61.5253475875881
1025.57571762516,-72.5531197227325,-58.3682135542702
1135.09575429368,-80.9219215977699,-65.0932338460502
1040.74535044295,-73.9725589956006,-59.474837951808
1107.81487762135,-78.6825621694947,-63.4059071583675
984.732615195956,-69.5527005307558,-56.2958311469778
1025.14834226952,-72.6473986439469,-58.8213549222566
985.169994251941,-69.8037491067992,-56.0746270684091
1039.57003141309,-73.7602911836102,-59.40386996668
1016.7538985739,-71.9078198349762,-57.901703039573
1033.98311438012,-73.5908725501969,-59.0627643304593
1080.25210618569,-76.2020086613928,-61.8913309025686
1101.20393711741,-77.955596268514,-62.9100180427735
955.535213267841,-67.6217588300828,-54.795770969358
1036.15368062948,-73.4399767716073,-59.373819160253
1096.42048420211,-77.5606157584562,-62.4330709053436
1013.85313752831,-71.7417862464783,-57.8441546368709
1095.08091797964,-78.0682181066055,-62.7280419526587
1021.90541805202,-72.0966152729428,-58.4676941408342
1058.09823968182,-74.7119420739169,-60.4150005804933
1106.9491138595,-78.6379042753455,-63.2635910065615
1025.57571762516,-72.5531197227325,-58.3682135542702
1135.09575429368,-80.9219215977699,-65.0932338460502
1118.07756783313,-79.7537828495819,-63.9504754077429
1107.81487762135,-78.6825621694947,-63.4059071583675
1033.0900960274,-73.2090820756915,-59.1262597864412
1029.26850123712,-72.944122631288,-59.0281854993828
985.169994251941,-69.8037491067992,-56.0746270684091
1041.4927996152,-73.875694755111,-59.5214355239496
1016.9522564051,-71.9732299939224,-57.9287960192649
