source_id,rMedGeo,rLoGeo,rHiGeo,rMedKinogeo,rLoKinogeo,rHiKinogeo,vRaMedKinogeo,vRaLoKinogeo,vRaHiKinogeo,vDecMedKinogeo,vDecLoKinogeo,vDecHiKinogeo,rvraCorrKinogeo,rvdecCorrKinogeo,vravdecCorrKinogeo
3490303798705072000,2.7087048613633633,1.5112034055204189,5.807865368755226,2.5626050722613467,1.7262789647575556,3.864491802618122,-84.09749571286488,-125.61746091143567,-56.1568483458396,1.8742805941655227,-0.6780066702892382,5.551246432777843,-32.81728049998588,1.3771429323694242,-0.3998736827120703
3490303833064810496,3.4795437048559563,1.7973196926130541,6.026989692184449,2.2901138985344933,1.541615701794115,3.3083279128370804,-56.73070129491572,-83.0876800102082,-38.11318499009377,-39.50838341312114,-55.63208082048845,-27.02945111736175,-17.232281344728534,-11.218154166990855,0.977657524930434
3490304284036964736,1.2857936604780684,0.637319338114784,2.933274783829991,1.3194003883553211,0.8580657354847239,1.9039926644575609,-87.00821917558831,-125.0095466593959,-56.18579780354188,5.557690010171271,2.337850463739117,9.9895173772291,-16.911200354510104,1.2598995437212577,-0.5793356302067336
3490304455835276160,2.1775354016951853,1.1830267027437176,3.386336322426675,1.8869215317662276,1.2390439983482378,2.6690302121260423,-84.54889786983908,-121.61273618417303,-54.737153340729584,11.37173908390808,7.1197285334321165,17.135587649926578,-21.33268117094663,3.0299680861707574,-0.8707698515070141
3490305177390349184,2.350425409965754,1.177712817204042,5.322416559542447,2.171554673209725,1.2149885958659365,3.434148845877638,-78.06571267185055,-118.98063141051855,-43.76511106680096,-5.011252917018071,-14.970538163428952,3.2077781503852387,-33.039265773680114,-0.7054844745313527,0.17964043333679872
3490305658426683776,1.1848701231839929,0.4764154616435301,3.4934149959257046,1.0135265120232604,0.586390191329477,1.5682104461072526,-86.31256985645281,-133.33193296603628,-49.33204771458817,17.77351264742468,8.94052838468539,30.006349900797076,-18.74391653383301,4.180837139765156,-0.8574255587647172
3490306036384596352,2.540738054711807,1.538475518090236,4.217163044103826,3.3447597028045433,2.0080970008239416,4.996481716162498,-49.810288342032216,-75.6810950836857,-29.299978571481955,-2.6307192659567518,-5.266169814610558,-0.6926989623698827,-34.91938919250663,-1.0546985193839646,0.23348109541255987
3490306551779691520,2.4124372255761344,1.257685604110819,5.308491940948847,2.1257848921504543,1.2252194255373654,3.143210750407836,-79.55112563233382,-116.8206975304508,-45.56856772118722,-3.883966741632457,-10.997404398177968,1.7030956670299655,-29.017699368840244,-0.6951671494829286,0.10176349712258324
3490306753642624128,2.317070443704254,1.010016498225964,4.607124208021198,2.4251641686529606,1.200524393619476,3.8417690851696653,-68.01238512551674,-107.9050220644838,-33.173121833378374,7.248336003508995,1.938441230728951,17.27779585780941,-45.55442795154208,6.812485245347581,-0.6055822197750675
3490307131599775872,0.8975009832970053,0.7077452762677807,1.2962315085301825,0.9015167998190562,0.7017463027223629,1.167725175089631,14.323590820743362,11.324485758152225,18.415215426075214,-3.349411340451458,-4.3751699852441455,-2.6029743691795737,0.89347617547893,-0.14579187580184785,-0.5861410944302945
3490307135895082240,1.3237253554638553,0.6396044934356676,3.116610569734991,1.2321891927076492,0.7450643898853537,1.9681468947289116,-3.0821781962626673,-7.723820757035383,-0.5896511525927769,25.718568586049173,15.293064829109632,42.27609593802165,-1.3856814647633988,7.587753085348894,-0.5607476209858188
3490307853154150912,2.6460840704832616,1.5212562131089766,4.277529907315538,1.59655416559983,1.1727756312369,2.071318483398705,-103.35469528511526,-134.51116725822976,-76.85067910656788,53.83375869622603,39.588897102145445,70.60583874144871,-11.6345720515171,6.100107358486793,-0.987200322130382
3490309124464500608,2.6662068577905895,1.954790507047928,4.040050677373283,2.231672181719472,1.77287024913761,2.886777383066275,32.387575938583296,25.399696160096173,41.37943244978945,-35.46744497740589,-46.10095965558065,-28.10131905783381,4.437476343592452,-4.952902260973421,-0.9655460178083283
3490309330622932992,2.085150267472247,1.457277804915319,3.1120476441058185,2.5410593325130093,1.729656619135686,3.6125798324170497,-65.73874606390292,-95.11622024162945,-44.42174465143042,14.32571730633777,9.940167583062957,21.550550291229573,-22.583137048681866,5.063068215032769,-0.9313867385626569
3490309644157055360,0.4637894614033019,0.4500813571306013,0.47906775223255504,0.465743167431693,0.45125962791717095,0.4794858424964734,-65.66993434786806,-67.70680628942345,-63.652235791656715,-24.8106527842939,-25.570690649847048,-24.087998804738778,-0.029399694338837812,-0.010807057807445038,0.9852227430206933
3490310327055357184,2.5920662469660027,1.678826953993759,4.016994673342677,2.294299914596376,1.705889252499166,3.096023702412198,-90.70026906919858,-122.391098163392,-66.83946855747875,13.097816037360655,9.49391103282726,18.11639404521726,-16.9928573521896,2.524809926946027,-0.9049122382210656
3490310636292994048,2.3643370362736693,1.105654437774385,5.323826879484748,1.6009165363837798,1.0271486811671608,2.4091755646486748,10.51000112251868,5.79380638662519,17.653298419801363,-44.70207501789944,-67.41658523143488,-28.62653731219943,2.851139093602173,-12.631955634841445,-0.686673761768674
